Id,Category
8593,3
8594,0
8595,9
8596,0
8597,2
8598,5
8599,5
8600,2
8601,5
8602,2
8603,8
8604,1
8605,4
8606,3
8607,3
8608,8
8609,4
8610,6
8611,6
8612,9
8613,0
8614,4
8615,7
8616,6
8617,6
8618,4
8619,6
8620,8
8621,9
8622,9
8623,8
8624,5
8625,5
8626,4
8627,4
8628,6
8629,4
8630,5
8631,8
8632,0
8633,4
8634,0
8635,2
8636,4
8637,8
8638,6
8639,0
8640,3
8641,2
8642,8
8643,1
8644,8
8645,3
8646,5
8647,2
8648,5
8649,6
8650,8
8651,1
8652,3
8653,1
8654,9
8655,6
8656,7
8657,5
8658,3
8659,7
8660,6
8661,6
8662,1
8663,9
8664,1
8665,7
8666,9
8667,4
8668,0
8669,9
8670,9
8671,0
8672,2
8673,7
8674,0
8675,1
8676,2
8677,4
8678,5
8679,1
8680,7
8681,3
8682,7
8683,7
8684,8
8685,6
8686,3
8687,9
8688,4
8689,9
8690,8
8691,8
8692,1
8693,1
8694,5
8695,4
8696,6
8697,1
8698,1
8699,2
8700,3
8701,5
8702,1
8703,8
8704,2
8705,9
8706,6
8707,5
8708,4
8709,8
8710,7
8711,1
8712,1
8713,5
8714,1
8715,0
8716,2
8717,7
8718,1
8719,2
8720,6
8721,3
8722,4
8723,8
8724,4
8725,8
8726,8
8727,1
8728,2
8729,8
8730,7
8731,3
8732,2
8733,9
8734,8
8735,2
8736,8
8737,0
8738,5
8739,6
8740,0
8741,5
8742,0
8743,5
8744,1
8745,4
8746,6
8747,1
8748,4
8749,2
8750,2
8751,0
8752,8
8753,3
8754,7
8755,2
8756,7
8757,6
8758,1
8759,0
8760,1
8761,2
8762,2
8763,4
8764,2
8765,7
8766,7
8767,6
8768,0
8769,4
8770,8
8771,4
8772,1
8773,4
8774,6
8775,5
8776,7
8777,6
8778,3
8779,6
8780,8
8781,1
8782,2
8783,0
8784,7
8785,5
8786,8
8787,5
8788,5
8789,9
8790,4
8791,0
8792,6
8793,2
8794,5
8795,5
8796,8
8797,5
8798,3
8799,9
8800,3
8801,1
8802,6
8803,4
8804,1
8805,2
8806,2
8807,0
8808,3
8809,7
8810,7
8811,6
8812,4
8813,2
8814,7
8815,9
8816,8
8817,2
8818,8
8819,5
8820,2
8821,4
8822,9
8823,5
8824,7
8825,5
8826,7
8827,9
8828,6
8829,8
8830,9
8831,4
8832,0
8833,6
8834,1
8835,0
8836,9
8837,4
8838,1
8839,7
8840,4
8841,8
8842,3
8843,3
8844,6
8845,5
8846,3
8847,9
8848,6
8849,9
8850,7
8851,3
8852,5
8853,1
8854,3
8855,2
8856,2
8857,4
8858,4
8859,2
8860,5
8861,5
8862,3
8863,5
8864,9
8865,0
8866,4
8867,7
8868,5
8869,0
8870,0
8871,2
8872,1
8873,1
8874,4
8875,9
8876,0
8877,7
8878,8
8879,9
8880,9
8881,7
8882,4
8883,9
8884,7
8885,1
8886,8
8887,2
8888,2
8889,5
8890,4
8891,4
8892,5
8893,9
8894,8
8895,6
8896,8
8897,5
8898,4
8899,5
8900,8
8901,1
8902,9
8903,9
8904,5
8905,8
8906,7
8907,5
8908,5
8909,1
8910,6
8911,3
8912,3
8913,0
8914,3
8915,0
8916,2
8917,9
8918,1
8919,0
8920,9
8921,1
8922,8
8923,8
8924,0
8925,2
8926,6
8927,2
8928,4
8929,1
8930,1
8931,0
8932,4
8933,7
8934,9
8935,5
8936,5
8937,1
8938,3
8939,8
8940,0
8941,2
8942,9
8943,0
8944,9
8945,4
8946,1
8947,9
8948,8
8949,8
8950,5
8951,8
8952,7
8953,9
8954,8
8955,8
8956,7
8957,1
8958,6
8959,7
8960,4
8961,5
8962,6
8963,6
8964,4
8965,0
8966,9
8967,7
8968,2
8969,5
8970,0
8971,6
8972,0
8973,4
8974,0
8975,7
8976,8
8977,1
8978,9
8979,7
8980,9
8981,0
8982,7
8983,9
8984,9
8985,2
8986,8
8987,0
8988,6
8989,5
8990,9
8991,8
8992,5
8993,9
8994,4
8995,1
8996,9
8997,8
8998,9
8999,0
9000,2
9001,7
9002,4
9003,3
9004,4
9005,2
9006,4
9007,1
9008,4
9009,7
9010,5
9011,6
9012,0
9013,9
9014,3
9015,7
9016,2
9017,8
9018,9
9019,1
9020,2
9021,4
9022,9
9023,5
9024,5
9025,8
9026,5
9027,6
9028,2
9029,8
9030,8
9031,8
9032,3
9033,6
9034,4
9035,6
9036,4
9037,3
9038,9
9039,3
9040,9
9041,2
9042,5
9043,8
9044,2
9045,0
9046,4
9047,5
9048,7
9049,9
9050,2
9051,3
9052,0
9053,4
9054,4
9055,6
9056,6
9057,7
9058,8
9059,7
9060,9
9061,1
9062,3
9063,4
9064,8
9065,2
9066,1
9067,8
9068,6
9069,1
9070,8
9071,0
9072,8
9073,5
9074,4
9075,3
9076,8
9077,6
9078,1
9079,2
9080,7
9081,7
9082,8
9083,6
9084,1
9085,5
9086,3
9087,7
9088,1
9089,4
9090,1
9091,5
9092,7
9093,6
9094,9
9095,9
9096,7
9097,0
9098,2
9099,2
9100,8
9101,3
9102,9
9103,7
9104,2
9105,6
9106,5
9107,1
9108,7
9109,2
9110,1
9111,1
9112,4
9113,5
9114,4
9115,8
9116,3
9117,4
9118,4
9119,8
9120,0
9121,3
9122,2
9123,8
9124,6
9125,2
9126,7
9127,2
9128,8
9129,0
9130,0
9131,7
9132,1
9133,7
9134,9
9135,4
9136,0
9137,2
9138,7
9139,7
9140,7
9141,9
9142,5
9143,4
9144,9
9145,9
9146,1
9147,2
9148,6
9149,7
9150,2
9151,0
9152,8
9153,6
9154,0
9155,4
9156,0
9157,6
9158,9
9159,0
9160,1
9161,6
9162,1
9163,1
9164,8
9165,9
9166,1
9167,0
9168,3
9169,0
9170,8
9171,8
9172,7
9173,6
9174,3
9175,6
9176,3
9177,8
9178,0
9179,5
9180,5
9181,9
9182,6
9183,2
9184,3
9185,6
9186,0
9187,3
9188,1
9189,5
9190,5
9191,8
9192,4
9193,7
9194,2
9195,3
9196,8
9197,8
9198,5
9199,4
9200,3
9201,2
9202,8
9203,8
9204,0
9205,3
9206,0
9207,3
9208,2
9209,4
9210,7
9211,0
9212,1
9213,4
9214,9
9215,5
9216,3
9217,2
9218,0
9219,6
9220,2
9221,1
9222,7
9223,6
9224,5
9225,9
9226,5
9227,9
9228,0
9229,3
9230,8
9231,5
9232,6
9233,7
9234,6
9235,8
9236,7
9237,8
9238,7
9239,9
9240,8
9241,3
9242,8
9243,6
9244,6
9245,4
9246,0
9247,0
9248,5
9249,4
9250,7
9251,6
9252,9
9253,6
9254,6
9255,0
9256,8
9257,4
9258,0
9259,3
9260,2
9261,5
9262,4
9263,7
9264,3
9265,3
9266,2
9267,3
9268,4
9269,9
9270,0
9271,6
9272,0
9273,4
9274,6
9275,3
9276,6
9277,3
9278,3
9279,9
9280,7
9281,2
9282,7
9283,4
9284,8
9285,8
9286,1
9287,1
9288,5
9289,7
9290,4
9291,4
9292,2
9293,2
9294,1
9295,6
9296,6
9297,9
9298,1
9299,0
9300,2
9301,8
9302,6
9303,0
9304,2
9305,2
9306,0
9307,8
9308,7
9309,1
9310,2
9311,8
9312,8
9313,7
9314,9
9315,4
9316,2
9317,1
9318,4
9319,8
9320,9
9321,6
9322,5
9323,3
9324,8
9325,8
9326,8
9327,9
9328,5
9329,9
9330,3
9331,7
9332,4
9333,6
9334,2
9335,3
9336,8
9337,5
9338,5
9339,2
9340,0
9341,6
9342,9
9343,8
9344,5
9345,1
9346,5
9347,6
9348,1
9349,4
9350,1
9351,9
9352,4
9353,5
9354,9
9355,8
9356,3
9357,8
9358,4
9359,2
9360,3
9361,1
9362,9
9363,2
9364,0
9365,2
9366,2
9367,8
9368,4
9369,6
9370,4
9371,7
9372,3
9373,7
9374,8
9375,0
9376,9
9377,1
9378,7
9379,4
9380,8
9381,7
9382,8
9383,3
9384,4
9385,8
9386,3
9387,1
9388,4
9389,2
9390,9
9391,8
9392,7
9393,6
9394,0
9395,1
9396,2
9397,6
9398,9
9399,0
9400,4
9401,4
9402,4
9403,7
9404,6
9405,5
9406,2
9407,5
9408,2
9409,2
9410,1
9411,6
9412,5
9413,0
9414,6
9415,5
9416,6
9417,5
9418,2
9419,5
9420,5
9421,6
9422,7
9423,5
9424,4
9425,8
9426,6
9427,0
9428,2
9429,6
9430,6
9431,6
9432,6
9433,5
9434,8
9435,1
9436,0
9437,2
9438,3
9439,2
9440,2
9441,7
9442,9
9443,2
9444,5
9445,9
9446,2
9447,3
9448,1
9449,0
9450,7
9451,6
9452,5
9453,0
9454,4
9455,0
9456,0
9457,5
9458,8
9459,0
9460,3
9461,0
9462,7
9463,3
9464,3
9465,9
9466,5
9467,7
9468,9
9469,6
9470,5
9471,0
9472,0
9473,3
9474,1
9475,7
9476,6
9477,5
9478,4
9479,2
9480,0
9481,9
9482,5
9483,8
9484,0
9485,3
9486,0
9487,8
9488,0
9489,4
9490,0
9491,0
9492,6
9493,0
9494,5
9495,8
9496,4
9497,4
9498,6
9499,0
9500,5
9501,0
9502,0
9503,1
9504,6
9505,6
9506,6
9507,9
9508,3
9509,2
9510,9
9511,8
9512,9
9513,4
9514,4
9515,7
9516,3
9517,6
9518,5
9519,6
9520,6
9521,2
9522,1
9523,7
9524,8
9525,5
9526,5
9527,1
9528,8
9529,9
9530,0
9531,4
9532,5
9533,0
9534,6
9535,8
9536,5
9537,1
9538,2
9539,0
9540,3
9541,4
9542,6
9543,6
9544,7
9545,2
9546,3
9547,5
9548,2
9549,7
9550,0
9551,3
9552,8
9553,5
9554,5
9555,2
9556,0
9557,5
9558,3
9559,4
9560,7
9561,1
9562,1
9563,3
9564,6
9565,7
9566,6
9567,4
9568,4
9569,6
9570,5
9571,7
9572,5
9573,5
9574,5
9575,0
9576,1
9577,0
9578,8
9579,3
9580,1
9581,9
9582,1
9583,0
9584,5
9585,3
9586,1
9587,2
9588,0
9589,2
9590,3
9591,1
9592,8
9593,7
9594,7
9595,2
9596,5
9597,5
9598,9
9599,0
9600,1
9601,9
9602,9
9603,8
9604,6
9605,2
9606,2
9607,4
9608,4
9609,3
9610,3
9611,3
9612,9
9613,6
9614,0
9615,0
9616,4
9617,0
9618,1
9619,1
9620,1
9621,8
9622,8
9623,2
9624,8
9625,9
9626,5
9627,8
9628,7
9629,4
9630,3
9631,1
9632,8
9633,0
9634,1
9635,5
9636,7
9637,3
9638,9
9639,4
9640,1
9641,6
9642,4
9643,9
9644,9
9645,7
9646,1
9647,9
9648,4
9649,8
9650,6
9651,4
9652,6
9653,4
9654,3
9655,8
9656,5
9657,4
9658,9
9659,3
9660,0
9661,7
9662,8
9663,7
9664,8
9665,8
9666,8
9667,9
9668,0
9669,1
9670,6
9671,7
9672,7
9673,0
9674,5
9675,0
9676,8
9677,0
9678,4
9679,6
9680,5
9681,1
9682,2
9683,7
9684,6
9685,6
9686,2
9687,1
9688,6
9689,1
9690,8
9691,6
9692,6
9693,4
9694,8
9695,0
9696,6
9697,9
9698,7
9699,8
9700,2
9701,2
9702,7
9703,3
9704,7
9705,6
9706,7
9707,2
9708,1
9709,1
9710,5
9711,4
9712,2
9713,2
9714,2
9715,1
9716,6
9717,0
9718,4
9719,3
9720,3
9721,9
9722,8
9723,9
9724,5
9725,8
9726,3
9727,4
9728,8
9729,1
9730,3
9731,6
9732,4
9733,1
9734,6
9735,2
9736,1
9737,3
9738,9
9739,5
9740,6
9741,9
9742,0
9743,3
9744,5
9745,6
9746,6
9747,1
9748,7
9749,0
9750,5
9751,0
9752,4
9753,9
9754,6
9755,3
9756,8
9757,9
9758,7
9759,6
9760,0
9761,0
9762,8
9763,8
9764,0
9765,6
9766,2
9767,1
9768,9
9769,8
9770,3
9771,9
9772,4
9773,7
9774,5
9775,8
9776,7
9777,4
9778,7
9779,9
9780,0
9781,0
9782,4
9783,7
9784,5
9785,0
9786,2
9787,5
9788,6
9789,7
9790,7
9791,7
9792,7
9793,4
9794,2
9795,5
9796,6
9797,8
9798,6
9799,9
9800,6
9801,9
9802,3
9803,1
9804,7
9805,9
9806,3
9807,3
9808,5
9809,5
9810,6
9811,6
9812,4
9813,1
9814,1
9815,2
9816,7
9817,6
9818,3
9819,0
9820,1
9821,3
9822,6
9823,8
9824,9
9825,4
9826,6
9827,6
9828,1
9829,2
9830,5
9831,3
9832,3
9833,4
9834,7
9835,7
9836,1
9837,4
9838,5
9839,3
9840,2
9841,3
9842,8
9843,7
9844,8
9845,4
9846,5
9847,4
9848,0
9849,5
9850,5
9851,8
9852,2
9853,4
9854,9
9855,5
9856,5
9857,1
9858,3
9859,7
9860,5
9861,5
9862,5
9863,5
9864,7
9865,8
9866,4
9867,8
9868,2
9869,6
9870,5
9871,0
9872,5
9873,5
9874,4
9875,6
9876,8
9877,2
9878,4
9879,0
9880,3
9881,3
9882,3
9883,1
9884,0
9885,5
9886,2
9887,7
9888,5
9889,2
9890,9
9891,6
9892,9
9893,0
9894,7
9895,6
9896,1
9897,3
9898,0
9899,7
9900,0
9901,7
9902,8
9903,7
9904,2
9905,7
9906,1
9907,5
9908,3
9909,3
9910,5
9911,1
9912,1
9913,2
9914,5
9915,7
9916,0
9917,5
9918,7
9919,5
9920,6
9921,2
9922,9
9923,5
9924,7
9925,9
9926,4
9927,8
9928,6
9929,4
9930,9
9931,0
9932,5
9933,5
9934,5
9935,4
9936,2
9937,2
9938,2
9939,8
9940,5
9941,4
9942,0
9943,0
9944,0
9945,5
9946,1
9947,3
9948,4
9949,4
9950,4
9951,7
9952,7
9953,5
9954,3
9955,1
9956,9
9957,9
9958,9
9959,1
9960,2
9961,1
9962,1
9963,5
9964,8
9965,9
9966,5
9967,3
9968,6
9969,9
9970,4
9971,9
9972,3
9973,2
9974,9
9975,3
9976,1
9977,6
9978,9
9979,8
9980,9
9981,0
9982,8
9983,0
9984,7
9985,7
9986,7
9987,1
9988,1
9989,4
9990,8
9991,8
9992,9
9993,0
9994,8
9995,7
9996,6
9997,1
9998,1
9999,3
10000,8
10001,0
10002,2
10003,5
10004,2
10005,5
10006,7
10007,0
10008,6
10009,7
10010,0
10011,2
10012,5
10013,4
10014,6
10015,2
10016,1
10017,5
10018,1
10019,5
10020,1
10021,8
10022,0
10023,0
10024,8
10025,4
10026,7
10027,2
10028,2
10029,9
10030,2
10031,1
10032,8
10033,7
10034,9
10035,1
10036,5
10037,3
10038,8
10039,4
10040,8
10041,9
10042,4
10043,2
10044,0
10045,5
10046,6
10047,9
10048,0
10049,1
10050,4
10051,7
10052,2
10053,8
10054,9
10055,8
10056,5
10057,8
10058,3
10059,8
10060,4
10061,0
10062,4
10063,8
10064,3
10065,2
10066,0
10067,0
10068,0
10069,6
10070,1
10071,5
10072,6
10073,8
10074,5
10075,1
10076,9
10077,4
10078,8
10079,4
10080,2
10081,6
10082,6
10083,8
10084,6
10085,0
10086,7
10087,4
10088,7
10089,4
10090,5
10091,7
10092,1
10093,1
10094,5
10095,4
10096,6
10097,8
10098,4
10099,2
10100,1
10101,5
10102,1
10103,5
10104,5
10105,7
10106,8
10107,4
10108,8
10109,0
10110,8
10111,4
10112,7
10113,9
10114,3
10115,6
10116,4
10117,0
10118,4
10119,2
10120,4
10121,6
10122,1
10123,1
10124,7
10125,6
10126,7
10127,3
10128,7
10129,9
10130,3
10131,5
10132,9
10133,8
10134,8
10135,4
10136,4
10137,0
10138,0
10139,5
10140,3
10141,1
10142,9
10143,7
10144,4
10145,4
10146,8
10147,7
10148,5
10149,3
10150,2
10151,4
10152,6
10153,0
10154,1
10155,5
10156,7
10157,7
10158,0
10159,0
10160,3
10161,0
10162,9
10163,4
10164,8
10165,1
10166,4
10167,7
10168,9
10169,4
10170,1
10171,8
10172,1
10173,2
10174,7
10175,4
10176,7
10177,9
10178,0
10179,5
10180,1
10181,4
10182,9
10183,2
10184,5
10185,7
10186,7
10187,6
10188,1
10189,4
10190,8
10191,8
10192,7
10193,2
10194,1
10195,5
10196,7
10197,9
10198,9
10199,0
10200,7
10201,5
10202,6
10203,2
10204,4
10205,4
10206,4
10207,1
10208,6
10209,6
10210,9
10211,9
10212,5
10213,4
10214,1
10215,2
10216,7
10217,3
10218,2
10219,9
10220,5
10221,3
10222,1
10223,0
10224,2
10225,3
10226,5
10227,4
10228,3
10229,6
10230,4
10231,8
10232,7
10233,9
10234,5
10235,1
10236,8
10237,9
10238,4
10239,2
10240,1
10241,1
10242,9
10243,4
10244,1
10245,2
10246,3
10247,1
10248,6
10249,8
10250,4
10251,2
10252,2
10253,1
10254,6
10255,0
10256,1
10257,4
10258,5
10259,4
10260,4
10261,9
10262,5
10263,4
10264,2
10265,1
10266,4
10267,0
10268,5
10269,7
10270,4
10271,4
10272,0
10273,4
10274,2
10275,6
10276,0
10277,5
10278,7
10279,2
10280,8
10281,3
10282,7
10283,0
10284,9
10285,6
10286,2
10287,5
10288,5
10289,7
10290,0
10291,6
10292,0
10293,9
10294,3
10295,9
10296,9
10297,5
10298,1
10299,3
10300,7
10301,0
10302,8
10303,5
10304,7
10305,4
10306,4
10307,4
10308,3
10309,6
10310,0
10311,4
10312,9
10313,6
10314,4
10315,6
10316,1
10317,9
10318,2
10319,4
10320,8
10321,8
10322,5
10323,0
10324,5
10325,9
10326,9
10327,2
10328,1
10329,9
10330,1
10331,8
10332,5
10333,2
10334,1
10335,0
10336,9
10337,5
10338,4
10339,5
10340,8
10341,1
10342,9
10343,9
10344,5
10345,1
10346,3
10347,2
10348,9
10349,1
10350,1
10351,0
10352,6
10353,8
10354,6
10355,7
10356,9
10357,3
10358,3
10359,1
10360,9
10361,0
10362,4
10363,0
10364,9
10365,2
10366,5
10367,0
10368,1
10369,1
10370,0
10371,5
10372,0
10373,1
10374,5
10375,4
10376,8
10377,4
10378,9
10379,9
10380,2
10381,5
10382,6
10383,1
10384,9
10385,6
10386,3
10387,8
10388,9
10389,1
10390,8
10391,6
10392,9
10393,1
10394,1
10395,2
10396,5
10397,4
10398,8
10399,2
10400,1
10401,5
10402,4
10403,5
10404,6
10405,2
10406,4
10407,0
10408,6
10409,6
10410,9
10411,5
10412,1
10413,5
10414,6
10415,2
10416,0
10417,5
10418,9
10419,4
10420,5
10421,2
10422,2
10423,0
10424,1
10425,1
10426,8
10427,1
10428,2
10429,2
10430,9
10431,2
10432,6
10433,0
10434,6
10435,4
10436,7
10437,8
10438,0
10439,6
10440,7
10441,0
10442,6
10443,6
10444,4
10445,4
10446,6
10447,9
10448,7
10449,6
10450,7
10451,8
10452,9
10453,5
10454,0
10455,4
10456,0
10457,9
10458,1
10459,1
10460,2
10461,3
10462,1
10463,9
10464,9
10465,4
10466,5
10467,6
10468,5
10469,4
10470,2
10471,2
10472,1
10473,2
10474,8
10475,8
10476,2
10477,7
10478,2
10479,8
10480,9
10481,8
10482,8
10483,8
10484,2
10485,2
10486,9
10487,8
10488,1
10489,6
10490,7
10491,5
10492,0
10493,4
10494,9
10495,7
10496,5
10497,8
10498,1
10499,7
10500,9
10501,1
10502,5
10503,5
10504,8
10505,1
10506,7
10507,5
10508,9
10509,3
10510,1
10511,5
10512,9
10513,9
10514,4
10515,3
10516,8
10517,1
10518,8
10519,5
10520,2
10521,0
10522,3
10523,7
10524,0
10525,8
10526,4
10527,7
10528,3
10529,1
10530,0
10531,8
10532,3
10533,4
10534,0
10535,7
10536,5
10537,5
10538,9
10539,6
10540,3
10541,4
10542,5
10543,6
10544,0
10545,0
10546,1
10547,6
10548,8
10549,8
10550,1
10551,3
10552,5
10553,1
10554,6
10555,8
10556,6
10557,9
10558,5
10559,6
10560,1
10561,3
10562,2
10563,0
10564,5
10565,3
10566,5
10567,1
10568,5
10569,5
10570,9
10571,0
10572,9
10573,8
10574,4
10575,4
10576,7
10577,2
10578,1
10579,0
10580,6
10581,5
10582,2
10583,7
10584,5
10585,2
10586,5
10587,5
10588,5
10589,5
10590,9
10591,7
10592,5
10593,7
10594,4
10595,7
10596,8
10597,7
10598,1
10599,1
10600,4
10601,2
10602,5
10603,5
10604,7
10605,2
10606,2
10607,9
10608,1
10609,3
10610,2
10611,5
10612,8
10613,0
10614,2
10615,3
10616,4
10617,5
10618,8
10619,2
10620,0
10621,9
10622,7
10623,4
10624,0
10625,0
10626,5
10627,6
10628,9
10629,5
10630,9
10631,2
10632,1
10633,6
10634,5
10635,3
10636,1
10637,1
10638,5
10639,8
10640,6
10641,4
10642,8
10643,1
10644,9
10645,8
10646,3
10647,9
10648,5
10649,8
10650,1
10651,1
10652,4
10653,3
10654,9
10655,9
10656,8
10657,7
10658,9
10659,2
10660,7
10661,0
10662,4
10663,2
10664,4
10665,9
10666,0
10667,9
10668,6
10669,2
10670,8
10671,0
10672,7
10673,1
10674,0
10675,4
10676,8
10677,9
10678,8
10679,7
10680,2
10681,9
10682,9
10683,7
10684,4
10685,5
10686,0
10687,5
10688,5
10689,8
10690,9
10691,0
10692,1
10693,5
10694,8
10695,5
10696,2
10697,7
10698,1
10699,5
10700,4
10701,5
10702,9
10703,1
10704,6
10705,8
10706,6
10707,7
10708,4
10709,1
10710,7
10711,0
10712,2
10713,1
10714,5
10715,0
10716,2
10717,7
10718,1
10719,7
10720,5
10721,1
10722,6
10723,3
10724,0
10725,2
10726,3
10727,8
10728,3
10729,6
10730,7
10731,1
10732,6
10733,7
10734,5
10735,8
10736,1
10737,6
10738,7
10739,5
10740,6
10741,8
10742,0
10743,8
10744,8
10745,0
10746,7
10747,7
10748,6
10749,5
10750,5
10751,0
10752,1
10753,9
10754,8
10755,5
10756,2
10757,0
10758,8
10759,9
10760,0
10761,3
10762,5
10763,7
10764,2
10765,4
10766,8
10767,5
10768,9
10769,3
10770,7
10771,1
10772,0
10773,7
10774,5
10775,3
10776,0
10777,6
10778,0
10779,6
10780,5
10781,6
10782,5
10783,1
10784,6
10785,0
10786,9
10787,5
10788,9
10789,4
10790,1
10791,7
10792,7
10793,5
10794,5
10795,8
10796,2
10797,9
10798,9
10799,9
10800,5
10801,9
10802,7
10803,8
10804,6
10805,9
10806,7
10807,8
10808,7
10809,0
10810,3
10811,7
10812,6
10813,7
10814,5
10815,1
10816,8
10817,9
10818,2
10819,7
10820,2
10821,7
10822,3
10823,5
10824,2
10825,5
10826,7
10827,6
10828,9
10829,5
10830,1
10831,0
10832,2
10833,5
10834,1
10835,3
10836,0
10837,7
10838,8
10839,3
10840,4
10841,6
10842,6
10843,9
10844,6
10845,8
10846,7
10847,6
10848,7
10849,7
10850,7
10851,9
10852,2
10853,3
10854,6
10855,1
10856,1
10857,6
10858,6
10859,8
10860,0
10861,4
10862,8
10863,5
10864,5
10865,4
10866,0
10867,7
10868,7
10869,7
10870,8
10871,7
10872,4
10873,4
10874,7
10875,2
10876,9
10877,9
10878,3
10879,0
10880,5
10881,4
10882,9
10883,3
10884,5
10885,3
10886,3
10887,6
10888,4
10889,7
10890,2
10891,5
10892,1
10893,0
10894,5
10895,7
10896,9
10897,1
10898,3
10899,8
10900,7
10901,9
10902,6
10903,5
10904,5
10905,2
10906,9
10907,7
10908,9
10909,1
10910,0
10911,8
10912,0
10913,3
10914,4
10915,9
10916,2
10917,0
10918,0
10919,9
10920,6
10921,3
10922,7
10923,1
10924,5
10925,6
10926,0
10927,8
10928,5
10929,1
10930,0
10931,7
10932,8
10933,9
10934,0
10935,6
10936,9
10937,1
10938,1
10939,6
10940,8
10941,0
10942,5
10943,9
10944,3
10945,5
10946,2
10947,1
10948,0
10949,3
10950,8
10951,1
10952,8
10953,5
10954,8
10955,5
10956,2
10957,2
10958,9
10959,8
10960,3
10961,2
10962,9
10963,3
10964,0
10965,9
10966,4
10967,6
10968,6
10969,8
10970,6
10971,5
10972,4
10973,0
10974,2
10975,3
10976,3
10977,7
10978,3
10979,2
10980,1
10981,9
10982,2
10983,9
10984,7
10985,5
10986,6
10987,1
10988,6
10989,2
10990,3
10991,7
10992,6
10993,7
10994,2
10995,7
10996,4
10997,0
10998,5
10999,0
11000,7
11001,8
11002,5
11003,3
11004,2
11005,8
11006,8
11007,9
11008,5
11009,4
11010,5
11011,5
11012,8
11013,3
11014,1
11015,5
11016,7
11017,2
11018,7
11019,5
11020,2
11021,2
11022,1
11023,5
11024,5
11025,7
11026,5
11027,8
11028,2
11029,5
11030,3
11031,7
11032,6
11033,4
11034,0
11035,1
11036,4
11037,0
11038,5
11039,6
11040,9
11041,4
11042,6
11043,2
11044,0
11045,4
11046,3
11047,8
11048,3
11049,5
11050,1
11051,6
11052,7
11053,2
11054,6
11055,8
11056,6
11057,3
11058,9
11059,9
11060,0
11061,0
11062,1
11063,5
11064,0
11065,0
11066,5
11067,2
11068,1
11069,2
11070,0
11071,1
11072,1
11073,2
11074,4
11075,8
11076,1
11077,0
11078,2
11079,4
11080,8
11081,6
11082,5
11083,9
11084,7
11085,6
11086,2
11087,0
11088,7
11089,9
11090,4
11091,8
11092,2
11093,5
11094,5
11095,8
11096,7
11097,4
11098,9
11099,7
11100,9
11101,8
11102,4
11103,6
11104,6
11105,2
11106,5
11107,6
11108,8
11109,4
11110,8
11111,5
11112,4
11113,4
11114,2
11115,4
11116,6
11117,2
11118,6
11119,9
11120,0
11121,9
11122,4
11123,4
11124,6
11125,5
11126,1
11127,5
11128,2
11129,4
11130,2
11131,8
11132,7
11133,0
11134,8
11135,1
11136,2
11137,1
11138,6
11139,8
11140,7
11141,7
11142,9
11143,4
11144,8
11145,0
11146,8
11147,8
11148,8
11149,7
11150,1
11151,6
11152,1
11153,9
11154,6
11155,3
11156,8
11157,2
11158,1
11159,4
11160,9
11161,9
11162,8
11163,5
11164,4
11165,8
11166,8
11167,8
11168,0
11169,1
11170,8
11171,2
11172,1
11173,8
11174,3
11175,1
11176,4
11177,5
11178,0
11179,7
11180,5
11181,2
11182,2
11183,8
11184,4
11185,2
11186,1
11187,1
11188,1
11189,0
11190,7
11191,7
11192,0
11193,9
11194,5
11195,7
11196,2
11197,3
11198,4
11199,9
11200,6
11201,0
11202,9
11203,6
11204,3
11205,2
11206,6
11207,7
11208,5
11209,3
11210,5
11211,4
11212,5
11213,4
11214,8
11215,3
11216,2
11217,7
11218,5
11219,5
11220,2
11221,8
11222,5
11223,8
11224,5
11225,7
11226,8
11227,6
11228,3
11229,7
11230,0
11231,9
11232,7
11233,6
11234,8
11235,5
11236,0
11237,3
11238,6
11239,5
11240,5
11241,9
11242,6
11243,6
11244,2
11245,2
11246,5
11247,5
11248,9
11249,3
11250,6
11251,5
11252,0
11253,8
11254,7
11255,1
11256,9
11257,3
11258,4
11259,9
11260,3
11261,4
11262,4
11263,1
11264,2
11265,5
11266,6
11267,6
11268,9
11269,5
11270,7
11271,2
11272,0
11273,2
11274,8
11275,0
11276,5
11277,8
11278,5
11279,9
11280,1
11281,7
11282,1
11283,9
11284,2
11285,6
11286,8
11287,3
11288,4
11289,5
11290,8
11291,2
11292,0
11293,5
11294,5
11295,8
11296,2
11297,2
11298,5
11299,7
11300,6
11301,7
11302,8
11303,8
11304,6
11305,1
11306,9
11307,5
11308,8
11309,6
11310,9
11311,5
11312,1
11313,0
11314,7
11315,6
11316,6
11317,4
11318,5
11319,9
11320,0
11321,7
11322,7
11323,7
11324,3
11325,3
11326,1
11327,0
11328,1
11329,6
11330,9
11331,1
11332,2
11333,7
11334,7
11335,5
11336,4
11337,0
11338,4
11339,5
11340,3
11341,9
11342,1
11343,0
11344,2
11345,3
11346,9
11347,2
11348,2
11349,1
11350,4
11351,8
11352,3
11353,8
11354,2
11355,4
11356,1
11357,4
11358,5
11359,5
11360,3
11361,6
11362,3
11363,6
11364,7
11365,8
11366,2
11367,2
11368,5
11369,2
11370,2
11371,2
11372,2
11373,3
11374,7
11375,5
11376,5
11377,8
11378,0
11379,5
11380,2
11381,6
11382,7
11383,2
11384,9
11385,3
11386,7
11387,5
11388,8
11389,3
11390,0
